loja,termo_busca,id,sku,nome,modelo,fabricante,preco_original,preco_venda,desconto,estoque,disponivel,vendedor,avaliacao,qtd_avaliacoes,url,imagem,preco_num,ram_gb,armazenamento_gb,modelo_norm,motivos_exclusao,valida
Kabum,galaxy a37,1032827,,"Smartphone Galaxy A37 256gb 6,7 8GB Câmera Tripla Samsung",smartphone-galaxy-a37-256gb-6-7-8gb-camera-tripla-samsung,Samsung,2098.89,1889.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1032827,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1032827/Smartphone-Galaxy-A37-256gb-6-7-8GB-C-mera-Tripla-Samsung_1789652926.jpg,1889.0,,256.0,smartphone-galaxy-a37-256gb-6-7-8gb-camera-tripla-samsung,,True
Kabum,galaxy a37,1032828,,"Smartphone Samsung Galaxy A37 128GB 5G 6GB RAM Lavanda 6,7"" Câm Tripla + Selfie 12MP",smartphone-samsung-galaxy-a37-128gb-5g-6gb-ram-lavanda-6-7-cam-tripla-selfie-12mp,Samsung,1999.0,1699.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1032828,https://images.kabum.com.br/produtos/fotos/magalu/1032828/Smartphone-Samsung-Galaxy-A37-128GB-5G-6GB-RAM-Lavanda-6-7-C-m-Tripla-Selfie-12MP_1777395200.jpg,1699.0,6.0,128.0,smartphone-samsung-galaxy-a37-128gb-5g-6gb-ram-lavanda-6-7-cam-tripla-selfie-12mp,,True
Kabum,galaxy a37,1032830,,"Smartphone Samsung Galaxy A37 128GB 5G 6GB RAM Verde 6,7"" Câm Tripla + Selfie 12MP",smartphone-samsung-galaxy-a37-128gb-5g-6gb-ram-verde-6-7-cam-tripla-selfie-12mp,Samsung,1999.0,1699.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1032830,https://images.kabum.com.br/produtos/fotos/magalu/1032830/Smartphone-Samsung-Galaxy-A37-128GB-5G-6GB-RAM-Verde-6-7-C-m-Tripla-Selfie-12MP_1777316945.jpg,1699.0,6.0,128.0,smartphone-samsung-galaxy-a37-128gb-5g-6gb-ram-verde-6-7-cam-tripla-selfie-12mp,,True
Kabum,galaxy a37,1029845,,"Celular Samsung Galaxy A37 5g 256gb, 8GB Ram, Câmera Tripla 50mp, Super AmoLED 6.7”, Recursos Ai Verde - 256 Gb",celular-samsung-galaxy-a37-5g-256gb-8gb-ram-camera-tripla-50mp-super-amoled-6-7-recursos-ai-verde-256-gb,Samsung,2308.8,2308.8,0.0,0,True,CARREFOUR,0.0,0,https://www.kabum.com.br/produto/1029845,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1029845/Celular-Samsung-Galaxy-A37-5g-256gb-8GB-Ram-C-mera-Tripla-50mp-Super-AmoLED-6-7-Recursos-Ai-Verde-256-Gb_1788180518.jpg,2308.8,8.0,256.0,celular-samsung-galaxy-a37-5g-256gb-8gb-ram-camera-tripla-50mp-super-amoled-6-7-recursos-ai-verde-256-gb,,True
Kabum,galaxy a37,1029839,,"Celular Samsung Galaxy A37 5g 128GB, 6gb Ram, Câmera Tripla 50mp, Super AmoLED 6.7”, Recursos Ai Preto - 128 Gb",celular-samsung-galaxy-a37-5g-128gb-6gb-ram-camera-tripla-50mp-super-amoled-6-7-recursos-ai-preto-128-gb,Samsung,1993.8,1993.8,0.0,0,True,CARREFOUR,0.0,0,https://www.kabum.com.br/produto/1029839,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1029839/Celular-Samsung-Galaxy-A37-5g-128GB-6gb-Ram-C-mera-Tripla-50mp-Super-AmoLED-6-7-Recursos-Ai-Preto-128-Gb_1789399117.jpg,1993.8,6.0,128.0,celular-samsung-galaxy-a37-5g-128gb-6gb-ram-camera-tripla-50mp-super-amoled-6-7-recursos-ai-preto-128-gb,,True
Kabum,galaxy a37,1057535,,"Smartphone Galaxy A37 5g 128GB 6gb Ram Tela 6,7 Samsung",smartphone-galaxy-a37-5g-128gb-6gb-ram-tela-6-7-samsung,Samsung,2499.0,2499.0,0.0,0,True,WORLDTRONICS,0.0,0,https://www.kabum.com.br/produto/1057535,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1057535/Smartphone-Galaxy-A37-5g-128GB-6gb-Ram-Tela-6-7-Samsung_1787167130.jpg,2499.0,6.0,128.0,smartphone-galaxy-a37-5g-128gb-6gb-ram-tela-6-7-samsung,,True
Kabum,galaxy a37,1059426,,"Smartphone Samsung Galaxy A37 5g 128GB 6gb Ram Tela 6,7"" Super AmoLED 120hz Câmera 50mp Nfc Bateria 5000mah Preto",smartphone-samsung-galaxy-a37-5g-128gb-6gb-ram-tela-6-7-super-amoled-120hz-camera-50mp-nfc-bateria-5000mah-preto,Samsung,2489.0,2489.0,0.0,0,True,TUDOSMART,0.0,0,https://www.kabum.com.br/produto/1059426,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1059426/Smartphone-Samsung-Galaxy-A37-5g-128GB-6gb-Ram-Tela-6-7-Super-AmoLED-120hz-C-mera-50mp-Nfc-Bateria-5000mah-Preto_1784642627.png,2489.0,6.0,128.0,smartphone-samsung-galaxy-a37-5g-128gb-6gb-ram-tela-6-7-super-amoled-120hz-camera-50mp-nfc-bateria-5000mah-preto,,True
Samsung,Galaxy S26,SM-S942BZVUZTO,,Galaxy S26,SM-S942BZVUZTO,Samsung,9099.0,8189.1,10.0,inStock,,Samsung,4.7,2607,/br/smartphones/galaxy-s/galaxy-s26-cobalt-violet-512gb-sm-s942bzvuzto/,,8189.1,,,SM-S942BZVUZTO,,True
Samsung,Galaxy S26,SM-S741BLGKZTO,,Galaxy S26 FE,SM-S741BLGKZTO,Samsung,6299.0,5669.1,10.0,inStock,,Samsung,5.0,60,/br/smartphones/galaxy-s/galaxy-s26-fe-pistachio-256gb-sm-s741blgkzto/,,5669.1,,,SM-S741BLGKZTO,,True
Samsung,Galaxy S26,SM-S948BZVKZTO,,Galaxy S26 Ultra,SM-S948BZVKZTO,Samsung,13099.0,11789.1,10.0,inStock,,Samsung,4.8,34618,/br/smartphones/galaxy-s/galaxy-s26-ultra-cobalt-violet-512gb-sm-s948bzvkzto/,,11789.1,,,SM-S948BZVKZTO,,True
Samsung,Galaxy S26,SM-S948BZDKZTO,,Galaxy S26 Ultra (Exclusiva Samsung.com),SM-S948BZDKZTO,Samsung,13099.0,11789.1,10.0,inStock,,Samsung,4.8,34618,/br/smartphones/galaxy-s/galaxy-s26-ultra-pink-gold-512gb-sm-s948bzdkzto/,,11789.1,,,SM-S948BZDKZTO,,True
Samsung,Galaxy S26,SM-S947BZVKZTO,,Galaxy S26+,SM-S947BZVKZTO,Samsung,10799.0,9719.1,10.0,inStock,,Samsung,4.8,2206,/br/smartphones/galaxy-s/galaxy-s26-plus-cobalt-violet-512gb-sm-s947bzvkzto/,,9719.1,,,SM-S947BZVKZTO,,True
Samsung,Galaxy S26,SM-S947BZDKZTO,,Galaxy S26+ (Exclusiva Samsung.com),SM-S947BZDKZTO,Samsung,10799.0,9719.1,10.0,inStock,,Samsung,4.8,2206,/br/smartphones/galaxy-s/galaxy-s26-plus-pink-gold-512gb-sm-s947bzdkzto/,,9719.1,,,SM-S947BZDKZTO,,True
Samsung,Galaxy S26,SM-S942BZDUZTO,,Galaxy S26 (Exclusiva Samsung.com),SM-S942BZDUZTO,Samsung,9099.0,8189.1,10.0,inStock,,Samsung,4.7,2607,/br/smartphones/galaxy-s/galaxy-s26-pink-gold-512gb-sm-s942bzduzto/,,8189.1,,,SM-S942BZDUZTO,,True
Samsung,Galaxy S25,SM-S931BLBKZTO,,Galaxy S25,SM-S931BLBKZTO,Samsung,7299.0,6569.1,10.0,inStock,,Samsung,4.7,19191,/br/smartphones/galaxy-s/galaxy-s25-icyblue-256gb-sm-s931blbkzto/,,6569.1,,,SM-S931BLBKZTO,,True
Samsung,Galaxy S25,SM-S938BAKKZTO,,Galaxy S25 Ultra (Exclusiva Samsung.com),SM-S938BAKKZTO,Samsung,6899.0,6209.1,10.0,inStock,,Samsung,4.8,33229,/br/smartphones/galaxy-s/galaxy-s25-ultra-titanium-jetblack-512gb-sm-s938bakkzto/,,6209.1,,,SM-S938BAKKZTO,,True
Samsung,Galaxy S25,SM-S938BZBKZTO,,Galaxy S25 Ultra,SM-S938BZBKZTO,Samsung,6899.0,6209.1,10.0,inStock,,Samsung,4.8,33229,/br/smartphones/galaxy-s/galaxy-s25-ultra-titanium-silverblue-512gb-sm-s938bzbkzto/,,6209.1,,,SM-S938BZBKZTO,,True
Samsung,Galaxy S25,SM-S731BDBKZTO,,Galaxy S25 FE,SM-S731BDBKZTO,Samsung,5799.0,5219.1,10.0,inStock,,Samsung,4.7,5088,/br/smartphones/galaxy-s/galaxy-s25-fe-navy-256gb-sm-s731bdbkzto/,,5219.1,,,SM-S731BDBKZTO,,True
Samsung,Galaxy S25,SM-S936BDBJZTO,,Galaxy S25+,SM-S936BDBJZTO,Samsung,7999.0,7199.1,10.0,inStock,,Samsung,4.6,5153,/br/smartphones/galaxy-s/galaxy-s25-plus-navy-256gb-sm-s936bdbjzto/,,7199.1,,,SM-S936BDBJZTO,,True
Samsung,Galaxy S25,SM-S937BZSKZTO,,Galaxy S25 Edge,SM-S937BZSKZTO,Samsung,10599.0,9539.1,10.0,inStock,,Samsung,4.7,2677,/br/smartphones/galaxy-s/galaxy-s25-edge-titanium-silver-512gb-sm-s937bzskzto/,,9539.1,,,SM-S937BZSKZTO,,True
Samsung,Galaxy S25,SM-S931BZKKZTO,,Galaxy S25 (Exclusiva Samsung.com),SM-S931BZKKZTO,Samsung,,,,,,Samsung,4.7,19191,/br/smartphones/galaxy-s/galaxy-s25-blueblack-256gb-sm-s931bzkkzto/,,,,,SM-S931BZKKZTO,preço inválido/ausente,False
Samsung,Galaxy S25,SM-S936BZKSZTO,,Galaxy S25+ (Exclusiva Samsung.com),SM-S936BZKSZTO,Samsung,,,,,,Samsung,4.6,5153,/br/smartphones/galaxy-s/galaxy-s25-plus-blueblack-512gb-sm-s936bzkszto/,,,,,SM-S936BZKSZTO,preço inválido/ausente,False
Samsung,Galaxy Z Fold8,SM-F971BLVXZTO,,Galaxy Z Fold8,SM-F971BLVXZTO,Samsung,14199.0,12779.1,10.0,inStock,,Samsung,4.8,3653,/br/smartphones/galaxy-z/galaxy-z-fold8-lavender-512gb-sm-f971blvxzto/,,12779.1,,,SM-F971BLVXZTO,,True
Samsung,Galaxy Z Fold8,SM-F976BZVXZTO,,Galaxy Z Fold8 Ultra,SM-F976BZVXZTO,Samsung,16199.0,14579.1,10.0,inStock,,Samsung,4.9,3403,/br/smartphones/galaxy-z/galaxy-z-fold8-ultra-violet-shadow-512gb-sm-f976bzvxzto/,,14579.1,,,SM-F976BZVXZTO,,True
Samsung,Galaxy Z Fold8,SM-F976BDGXZTO,,Galaxy Z Fold8 Ultra (Exclusiva Samsung.com),SM-F976BDGXZTO,Samsung,16199.0,14579.1,10.0,inStock,,Samsung,4.9,3389,/br/smartphones/galaxy-z/galaxy-z-fold8-ultra-green-shadow-512gb-sm-f976bdgxzto/,,14579.1,,,SM-F976BDGXZTO,,True
Samsung,Galaxy Z Fold8,SM-F971BZGXZTO,,Galaxy Z Fold8 (Exclusiva Samsung.com),SM-F971BZGXZTO,Samsung,14199.0,12779.1,10.0,inStock,,Samsung,4.9,3025,/br/smartphones/galaxy-z/galaxy-z-fold8-pistachio-512gb-sm-f971bzgxzto/,,12779.1,,,SM-F971BZGXZTO,,True
Samsung,Galaxy Z Flip8,SM-F776BLIXZTO,,Galaxy Z Flip8,SM-F776BLIXZTO,Samsung,10799.0,9719.1,10.0,inStock,,Samsung,4.9,1278,/br/smartphones/galaxy-z/galaxy-z-flip8-pink-512gb-sm-f776blixzto/,,9719.1,,,SM-F776BLIXZTO,,True
Samsung,Galaxy Z Flip8,SM-F776BLGXZTO,,Galaxy Z Flip8 (Exclusiva Samsung.com),SM-F776BLGXZTO,Samsung,10799.0,9719.1,10.0,inStock,,Samsung,4.9,1278,/br/smartphones/galaxy-z/galaxy-z-flip8-mint-512gb-sm-f776blgxzto/,,9719.1,,,SM-F776BLGXZTO,,True
Samsung,Galaxy A57,SM-A576BZAEZTO,,Galaxy A57 5G (128GB),SM-A576BZAEZTO,Samsung,3599.0,3239.1,11.0,inStock,,Samsung,4.7,2216,/br/smartphones/galaxy-a/galaxy-a57-5g-awesome-gray-128gb-sm-a576bzaezto/,,3239.1,,128.0,SM-A576BZAEZTO,,True
Samsung,Galaxy A37,SM-A376BZAJZTO,,Galaxy A37 5G (128GB),SM-A376BZAJZTO,Samsung,3299.0,2969.1,11.0,inStock,,Samsung,4.7,823,/br/smartphones/galaxy-a/galaxy-a37-5g-awesome-charcoal-128gb-sm-a376bzajzto/,,2969.1,,128.0,SM-A376BZAJZTO,,True
FastShop,galaxy s26,167327,167327,"Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP Violeta / Bivolt","Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP",SAMSUNG,6387.77,5940.63,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s26-5g-tela-6-3--256gb-camera-50mp-157112-167327,https://fastshopbr.vtexassets.com/arquivos/ids/4471278/17749033630275.jpg?v=639105011688670000,5940.63,,256.0,"Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP",,True
FastShop,galaxy s26,170521,170521,"Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP Violeta / Bivolt","Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP",SAMSUNG,10554.45,9815.64,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s26-ultra-5g-tela-6-9--256gb-camera-quadrupla-200mp-160410-170521,https://fastshopbr.vtexassets.com/arquivos/ids/4646704/17749057447893.jpg?v=639124783648170000,9815.64,,256.0,"Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP",,True
FastShop,galaxy s26,167325,167325,"Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP Violeta / Bivolt","Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP",SAMSUNG,7723.62,5940.63,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s26-5g-tela-6-3--256gb-camera-50mp-157100-167325,https://fastshopbr.vtexassets.com/arquivos/ids/4522304/17755033580506.jpg?v=639111007432630000,5940.63,,256.0,"Smartphone Samsung Galaxy S26 5G Tela 6.3"" 256GB Câmera 50MP",,True
FastShop,galaxy s26,170508,170508,"Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP Violeta / Bivolt","Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP",SAMSUNG,11497.54,9815.64,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s26-ultra-5g-tela-6-9--256gb-camera-quadrupla-200mp-160397-170508,https://fastshopbr.vtexassets.com/arquivos/ids/4646581/17749057370416.jpg?v=639124783635170000,9815.64,,256.0,"Smartphone Samsung Galaxy S26 Ultra 5G Tela 6.9"" 256GB Câmera Quadrupla 200MP",,True
FastShop,galaxy s26,170513,170513,"Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP Violeta / Bivolt","Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP",SAMSUNG,9199.01,8555.08,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s26--5g-tela-6-7--256gb-camera-50mp-160403-170513,https://fastshopbr.vtexassets.com/arquivos/ids/4646592/17749053438804.jpg?v=639124783636470000,8555.08,,256.0,"Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP",,True
FastShop,galaxy s26,170511,170511,"Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP Violeta / Bivolt","Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP",SAMSUNG,9199.01,8555.08,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s26--5g-tela-6-7--256gb-camera-50mp-160400-170511,https://fastshopbr.vtexassets.com/arquivos/ids/4646617/17749053421968.jpg?v=639124783638100000,8555.08,,256.0,"Smartphone Samsung Galaxy S26+ 5G Tela 6.7"" 256GB Câmera 50MP",,True
FastShop,galaxy s25,143884,143884,"Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla","Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla",SAMSUNG,5376.6,4648.96,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s25-5g-prata-256gb-tela-de-6-2-12gb-ram-ai-inteligencia-artificial-ip68-processador-snapdragon-8-elite-e-camera-tripla-135374-143884,https://fastshopbr.vtexassets.com/arquivos/ids/4090563/17714331425336.jpg?v=639070299578030000,4648.96,12.0,256.0,"Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla",,True
FastShop,galaxy s25,143921,143921,"Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9, 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras","Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9, 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",SAMSUNG,9221.1,8575.62,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s25-ultra-titanio-preto-256gb-tela-6-9-12gb-ram-ai-inteligencia-artificial-ip68-s-pen-snapdragon-8-elite-e-4-cameras-135411-143921,https://fastshopbr.vtexassets.com/arquivos/ids/3987511/17707177563222.jpg?v=639063201797300000,8575.62,12.0,256.0,"Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9, 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",,True
FastShop,galaxy s25,147825,147825,"Smartphone Samsung Galaxy S25 FE 5G Tela 6,7 AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho","Smartphone Samsung Galaxy S25 FE 5G Tela 6,7 AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho",SAMSUNG,4398.98,4091.05,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s25-fe-5g-tela-67-amoled-256gb-8gb-ram-camera-50mp-azul-marinho-139116-147825,https://fastshopbr.vtexassets.com/arquivos/ids/4008139/17708182577529.jpg?v=639064150716870000,4091.05,8.0,256.0,"Smartphone Samsung Galaxy S25 FE 5G Tela 6,7 AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho",,True
FastShop,galaxy s25,143890,143890,"Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras","Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",SAMSUNG,9221.12,8575.64,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s25-ultra-titanio-azul-256gb-tela-6-9-12gb-ram-ai-inteligencia-artificial-ip68-s-pen-snapdragon-8-elite-e-4-cameras-135380-143890,https://fastshopbr.vtexassets.com/arquivos/ids/3998438/17707179785877.jpg?v=639063544988930000,8575.64,12.0,256.0,"Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",,True
FastShop,galaxy s25,147641,147641,"Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla","Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla",SAMSUNG,4998.88,4648.96,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s25-5g-prata-256gb-tela-de-6-2--12gb-ram-ai-inteligencia-artificial-ip68-processador-snapdragon-8-elite-e-camera-tripla-138936-147641,https://fastshopbr.vtexassets.com/arquivos/ids/4088296/17710047026636.jpg?v=639070211363000000,4648.96,12.0,256.0,"Smartphone Samsung Galaxy S25 5G Prata 256GB, Tela de 6.2"", 12GB RAM, AI Inteligência Artificial, IP68, Processador Snapdragon 8 Elite e Câmera Tripla",,True
FastShop,galaxy s25,143912,143912,"Smartphone Samsung Galaxy S25 FE 5G Tela 6,7” AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho","Smartphone Samsung Galaxy S25 FE 5G Tela 6,7” AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho",SAMSUNG,4553.33,4091.05,,https://schema.org/InStock,,cnl223,,,smartphone-samsung-galaxy-s25-fe-5g-tela-67”-amoled-256gb-8gb-ram-camera-50mp-azul-marinho-135402-143912,https://fastshopbr.vtexassets.com/arquivos/ids/5059722/17816026908392.jpg?v=639172161723500000,4091.05,8.0,256.0,"Smartphone Samsung Galaxy S25 FE 5G Tela 6,7” AMOLED 256GB 8GB RAM Câmera 50MP Azul-Marinho",,True
FastShop,galaxy s25,147663,147663,"Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras","Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",SAMSUNG,9221.1,8575.62,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s25-ultra-titanio-preto-256gb-tela-6-9--12gb-ram-ai-inteligencia-artificial-ip68-s-pen-snapdragon-8-elite-e-4-cameras-138953-147663,https://fastshopbr.vtexassets.com/arquivos/ids/3987498/17707160210355.jpg?v=639063201686070000,8575.62,12.0,256.0,"Smartphone Samsung Galaxy S25 Ultra Titânio Preto 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",,True
FastShop,galaxy s25,147649,147649,"Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras","Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",SAMSUNG,9221.12,8575.64,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s25-ultra-titanio-azul-256gb-tela-6-9--12gb-ram-ai-inteligencia-artificial-ip68-s-pen-snapdragon-8-elite-e-4-cameras-138939-147649,https://fastshopbr.vtexassets.com/arquivos/ids/3998527/17707161013062.jpg?v=639063545465130000,8575.64,12.0,256.0,"Smartphone Samsung Galaxy S25 Ultra Titânio Azul 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",,True
FastShop,galaxy s25,147638,147638,"Smartphone Samsung Galaxy S25 Ultra Titânio Cinza 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras","Smartphone Samsung Galaxy S25 Ultra Titânio Cinza 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",SAMSUNG,9221.11,8575.63,,https://schema.org/InStock,,cnl222,,,smartphone-samsung-galaxy-s25-ultra-titanio-cinza-256gb-tela-6-9--12gb-ram-ai-inteligencia-artificial-ip68-s-pen-snapdragon-8-elite-e-4-cameras-138934-147638,https://fastshopbr.vtexassets.com/arquivos/ids/4421243/17709793199410.jpg?v=639098617034930000,8575.63,12.0,256.0,"Smartphone Samsung Galaxy S25 Ultra Titânio Cinza 256GB, Tela 6.9"", 12GB RAM, AI Inteligência Artificial, IP68, S-Pen, Snapdragon 8 Elite e 4 Câmeras",,True
FastShop,galaxy s25,100840,100840,"Celular Samsung Galaxy S25+ 5G Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25+ 5G Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,8499.0,6062.77,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25--5g-prata--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms93625pta_prd-100840,https://fastshopbr.vtexassets.com/arquivos/ids/5410298/0_1103ad05-f9b8-4ff0-99b4-ab9a487d912f.jpeg.jpg?v=639219797136330000,6062.77,12.0,256.0,"Celular Samsung Galaxy S25+ 5G Prata, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
FastShop,galaxy s25,101088,101088,"Celular Samsung Galaxy S25 Ultra 5G Titânio Cinza, 256GB, 12GB RAM e Câmera Quádrupla 200MP + 50MP + 10MP + 50MP","Celular Samsung Galaxy S25 Ultra 5G Titânio Cinza, 256GB, 12GB RAM e Câmera Quádrupla 200MP + 50MP + 10MP + 50MP",SAMSUNG,11999.0,5318.09,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-ultra-5g-titanio-cinza--256gb--12gb-ram-e-camera-quadrupla-200mp---50mp---10mp---50mp-sgsms93825ttz_prd-101088,https://fastshopbr.vtexassets.com/arquivos/ids/5164595/0_12d2c0a3-d646-4fa9-b9a7-7ee14c717ed8.jpeg.jpg?v=639184211106230000,5318.09,12.0,256.0,"Celular Samsung Galaxy S25 Ultra 5G Titânio Cinza, 256GB, 12GB RAM e Câmera Quádrupla 200MP + 50MP + 10MP + 50MP",,True
FastShop,galaxy s25,101197,101197,"Celular Samsung Galaxy S25 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP","Celular Samsung Galaxy S25 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",SAMSUNG,7499.0,5318.09,,https://schema.org/OutOfStock,,1,,,celular-samsung-galaxy-s25-5g-azul-marinho--256gb--12gb-ram-e-camera-tripla-de-50mp---12mp---10mp-sgsms9312mazl_prd-101197,https://fastshopbr.vtexassets.com/arquivos/ids/5410310/0_0a690ef6-a957-4e29-8ecf-1d1c845d3b9b.jpeg.jpg?v=639219797762230000,5318.09,12.0,256.0,"Celular Samsung Galaxy S25 5G Azul Marinho, 256GB, 12GB RAM e Câmera Tripla de 50MP + 12MP + 10MP",,True
