termo_busca,id,nome,modelo,fabricante,categoria,vendedor,seller_id,preco_original,preco_venda,desconto,quantidade,avaliacao,qtd_avaliacoes,disponivel,marketplace,oferta,frete_gratis,imagem,thumbnail,produto_url
galaxy s26,1029920,"Celular Samsung Galaxy S26 Ultra De 512gb 12gb Ram De 6.9"" 200+50+10+50mp 12mp - Preto",celular-samsung-galaxy-s26-ultra-sm-s948b-nfc-dual-sim-de-512gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,NOVA ERA COMERCIO DE CELULARES LTDA,16116,8887.78,7999.0,10,27,0.0,0,True,True,True,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1029920/Celular-Samsung-Galaxy-S26-Ultra-De-512gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235516.webp,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1029920/medium/Celular-Samsung-Galaxy-S26-Ultra-De-512gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235516.webp,https://www.kabum.com.br/produto/1029920
galaxy s26,1007575,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.3"", Violeta - SM-S942BZVSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-violeta-sm-s942bzvszto,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,5332.22,4799.0,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007575/Samsung-Galaxy-S26-Violeta-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1779803617.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007575/medium/Samsung-Galaxy-S26-Violeta-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1779803617.jpg,https://www.kabum.com.br/produto/1007575
galaxy s26,1007561,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, 5G, Inteligência Artificial, Câmera Tripla de 50MP, Tela de 6.3"", Branco - SM-S942BZWSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-5g-inteligencia-artificial-camera-tripla-de-50mp-tela-de-6-3-branco-sm-s942bzwszto,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,5332.22,4799.0,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/1007561/samsung-galaxy-s26-256gb_1779803088_original.jpg,https://images.kabum.com.br/produtos/fotos/1007561/samsung-galaxy-s26-256gb_1779803088_m.jpg,https://www.kabum.com.br/produto/1007561
galaxy s26,1007578,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.3"", Azul - SM-S942BLBSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-azul-sm-s942blbszto,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,5332.22,4799.0,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007578/Samsung-Galaxy-S26-Azul-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1776108207.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007578/medium/Samsung-Galaxy-S26-Azul-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1776108207.jpg,https://www.kabum.com.br/produto/1007578
galaxy s26,1048105,"Celular Samsung Galaxy S26 Ultra De 256gb 12gb Ram De 6.9"" 200+50+10+50mp 12mp - Preto",celular-samsung-galaxy-s26-ultra-de-256gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,NOVA ERA COMERCIO DE CELULARES LTDA,16116,7998.89,7199.0,10,34,0.0,0,True,True,True,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1048105/Celular-Samsung-Galaxy-S26-Ultra-De-256gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235515.webp,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1048105/medium/Celular-Samsung-Galaxy-S26-Ultra-De-256gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235515.webp,https://www.kabum.com.br/produto/1048105
galaxy s26,1007564,"Samsung Galaxy S26 Ultra 5G 512GB Galaxy AI Violeta 6,9"" 12GB RAM Câm. Quádrupla 200+50+10+50MP Bateria 5000mAh Dual Chip",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-violeta-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,13099.0,11789.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007564/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102321.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007564/medium/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102321.jpg,https://www.kabum.com.br/produto/1007564
galaxy s26,1007577,"Samsung Galaxy S26 Ultra 5G, 512GB, Galaxy AI, 6.9"", 12GB RAM, Câm. Quádrupla 200+50+10+50MP, Bateria 5000mAh, Dual Chip, Branco",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-branco,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,13099.0,11789.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007577/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102275.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007577/medium/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102275.jpg,https://www.kabum.com.br/produto/1007577
galaxy s26,1007574,"Samsung Galaxy S26+ 5G, 512GB, Galaxy AI, 6.7"", 12GB RAM, Câm. Tripla 50+12+10MP, Bateria 4900mAh, Dual Chip, Preto",samsung-galaxy-s26-5g-512gb-galaxy-ai-6-7-12gb-ram-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-preto,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,10799.0,9719.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/1007574/samsung-galaxy-s26-512g_1772154517_original.jpg,https://images.kabum.com.br/produtos/fotos/1007574/samsung-galaxy-s26-512g_1772154517_m.jpg,https://www.kabum.com.br/produto/1007574
galaxy s26,1007565,"Samsung Galaxy S26+ 5G, 512GB, 12GB RAM, Galaxy AI, 6,7"", Câm. Tripla 50+12+10MP, Bateria 4900mAh, Dual Chip, Violeta",samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-violeta,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,10799.0,9719.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007565/Samsung-Galaxy-S26-Violeta-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102725.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007565/medium/Samsung-Galaxy-S26-Violeta-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102725.jpg,https://www.kabum.com.br/produto/1007565
galaxy s26,1007560,"Smartphone Samsung Galaxy S26 Ultra, 256GB, 12GB RAM, Snapdragon 8 Elite, Câmera Quádrupla 200MP, Tela de 6.9"", Azul",smartphone-samsung-galaxy-s26-ultra-256gb-12gb-ram-snapdragon-8-elite-camera-quadrupla-200mp-tela-de-6-9-azul,Samsung,Celular & Smartphone/Acessórios para Smartphones/Carregadores,Magalu,1000,11499.0,10349.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/1007560/samsung-galaxy-s26-ultra_1780942513_original.jpg,https://images.kabum.com.br/produtos/fotos/1007560/samsung-galaxy-s26-ultra_1780942513_m.jpg,https://www.kabum.com.br/produto/1007560
galaxy s26,1007566,"Samsung Galaxy S26+ 5G 512GB, 12GB RAM,  Galaxy AI, 6,7"", Câm. Tripla 50+12+10MP, Bateria, 4900mAh, Dual Chip, Branco",samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-branco,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,10799.0,9719.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007566/Samsung-Galaxy-S26-Branco-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102378.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007566/medium/Samsung-Galaxy-S26-Branco-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102378.jpg,https://www.kabum.com.br/produto/1007566
galaxy s26,1007569,"Samsung Galaxy S26 Ultra 5G, 512GB, Galaxy AI, 6,9"", 12GB RAM, Câm. Quádrupla 200+50+10+50MP, Bateria 5000mAh, Dual Chip, Azul",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-azul,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,MagaLu,1000,13099.0,11789.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007569/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102213.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007569/medium/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102213.jpg,https://www.kabum.com.br/produto/1007569
galaxy s26,1007568,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,11499.0,10349.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007568/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Preto-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102080.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007568/medium/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Preto-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102080.jpg,https://www.kabum.com.br/produto/1007568
galaxy s26,1007583,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,15499.0,13949.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007583/Samsung-Galaxy-S26-Ultra-5G-1TB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1780941952.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007583/medium/Samsung-Galaxy-S26-Ultra-5G-1TB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1780941952.jpg,https://www.kabum.com.br/produto/1007583
galaxy s26,1007571,SAMSUNG GALAXY S26+ 256G,samsung-galaxy-s26-256g,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,9199.0,8279.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/1007571/samsung-galaxy-s26-256g_1787337230_original.jpg,https://images.kabum.com.br/produtos/fotos/1007571/samsung-galaxy-s26-256g_1787337230_m.jpg,https://www.kabum.com.br/produto/1007571
galaxy s26,1007584,"Smartphone Samsung Galaxy S26+, 512GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.7"", Azul - SM-S947BLBSZTO",smartphone-samsung-galaxy-s26-512gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-7-azul-sm-s947blbszto,Samsung,Celular & Smartphone/Smartphones,Magalu,1000,10799.0,9719.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/1007584/samsung-galaxy-s26-512g_1779814961_original.jpg,https://images.kabum.com.br/produtos/fotos/1007584/samsung-galaxy-s26-512g_1779814961_m.jpg,https://www.kabum.com.br/produto/1007584
galaxy s26,1007567,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,11499.0,10349.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007567/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102137.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007567/medium/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102137.jpg,https://www.kabum.com.br/produto/1007567
galaxy s26,1011900,Capa Protetora Robusta Magnética Samsung Galaxy S26+ Preto,capa-protetora-robusta-magnetica-samsung-galaxy-s26-preto,Samsung,Celular & Smartphone/Acessórios para Smartphones/Capas e Películas/Capas para Celular,MASTERCELL,3519,219.0,219.0,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011900/Capa-Protetora-Robusta-Magn-tica-Samsung-Galaxy-S26-Preto_1790072025.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011900/medium/Capa-Protetora-Robusta-Magn-tica-Samsung-Galaxy-S26-Preto_1790072025.jpg,https://www.kabum.com.br/produto/1011900
galaxy s26,1007572,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,11499.0,10349.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/1007572/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783101995.jpg,https://images.kabum.com.br/produtos/fotos/magalu/1007572/medium/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783101995.jpg,https://www.kabum.com.br/produto/1007572
galaxy s26,1011906,Capa Protetora Slim Magnética Samsung Galaxy S26+ Cinza,capa-protetora-slim-magnetica-samsung-galaxy-s26-cinza,Samsung,Celular & Smartphone/Acessórios para Smartphones/Capas e Películas/Capas para Celular,MASTERCELL,3519,189.0,189.0,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011906/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Cinza_1790072022.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011906/medium/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Cinza_1790072022.jpg,https://www.kabum.com.br/produto/1011906
galaxy s26,1011929,Capa Protetora Slim Magnética Samsung Galaxy S26+ Azul Claro,capa-protetora-slim-magnetica-samsung-galaxy-s26-azul-claro,Samsung,Celular & Smartphone/Acessórios para Smartphones/Capas e Películas/Capas para Celular,MASTERCELL,3519,189.0,189.0,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011929/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Azul-Claro_1790072024.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011929/medium/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Azul-Claro_1790072024.jpg,https://www.kabum.com.br/produto/1011929
galaxy s26,1072794,Cabo   Samsung Usb-c S24 Ultra S26 Ultra S25ultra S26,cabo-samsung-usb-c-s24-ultra-s26-ultra-s25ultra-s26,Samsung,Celular & Smartphone/Acessórios para Smartphones/Cabos,TYRU SHOPs,10142,24.99,24.99,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072794/Cabo-Samsung-Usb-c-S24-Ultra-S26-Ultra-S25ultra-S26_1789061626.png,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072794/medium/Cabo-Samsung-Usb-c-S24-Ultra-S26-Ultra-S25ultra-S26_1789061626.png,https://www.kabum.com.br/produto/1072794
galaxy s26,1072798,Cabo Samsung Usb-c Pra Usb-c A36 A56 A57 S24fe S25fe S26fe,cabo-samsung-usb-c-pra-usb-c-a36-a56-a57-s24fe-s25fe-s26fe,Samsung,Celular & Smartphone/Acessórios para Smartphones/Cabos,TYRU SHOPs,10142,24.99,24.99,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072798/Cabo-Samsung-Usb-c-Pra-Usb-c-A36-A56-A57-S24fe-S25fe-S26fe_1789061628.png,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072798/medium/Cabo-Samsung-Usb-c-Pra-Usb-c-A36-A56-A57-S24fe-S25fe-S26fe_1789061628.png,https://www.kabum.com.br/produto/1072798
galaxy s25,703060,"Samsung Galaxy S25 5G 256GB Galaxy AI Prata 6,2"" 12GB RAM Câm. Tripla 50+12+10MP Bateria 4000mAh Dual Chip",samsung-galaxy-s25-5g-256gb-galaxy-ai-prata-6-2-12gb-ram-cam-tripla-50-12-10mp-bateria-4000mah-dual-chip,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,4332.22,3899.0,10,0,5.0,3,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/703060/Samsung-Galaxy-S25-5G-256GB-Galaxy-AI-Prata-6-2-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4000mAh-Dual-Chip_1750435492.jpg,https://images.kabum.com.br/produtos/fotos/magalu/703060/medium/Samsung-Galaxy-S25-5G-256GB-Galaxy-AI-Prata-6-2-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4000mAh-Dual-Chip_1750435492.jpg,https://www.kabum.com.br/produto/703060
galaxy s25,927090,"Smartphone Samsung Galaxy S25 Fe 5g 256gb Jetblack, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7""",smartphone-samsung-galaxy-s25-fe-5g-256gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,3999.0,3599.1,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927090/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787648932.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927090/medium/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787648932.jpg,https://www.kabum.com.br/produto/927090
galaxy s25,927091,"Smartphone Samsung Galaxy S25 Fe 5g 128GB Jetblack, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7""",smartphone-samsung-galaxy-s25-fe-5g-128gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,MagaLu,1000,3332.22,2999.0,10,0,5.0,3,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927091/Smartphone-Samsung-Galaxy-S25-Fe-5g-128GB-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787746126.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927091/medium/Smartphone-Samsung-Galaxy-S25-Fe-5g-128GB-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787746126.jpg,https://www.kabum.com.br/produto/927091
galaxy s25,703055,Smartphone Samsung Galaxy S25 256gb 5g 12mp 50mp 6.2” Azul Marinho,smartphone-samsung-galaxy-s25-camera-tripla-256-gb-5g-azul-marinho-s931b,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,Magalu,1000,4332.22,3899.0,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703055/Smartphone-Samsung-Galaxy-S25-256gb-5g-12mp-50mp-6-2-Azul-Marinho_1772823821.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703055/medium/Smartphone-Samsung-Galaxy-S25-256gb-5g-12mp-50mp-6-2-Azul-Marinho_1772823821.jpg,https://www.kabum.com.br/produto/703055
galaxy s25,703054,"Smartphone Samsung Galaxy S25 Ultra 256gb 5g - Titânio Preto, Com Caneta S Pen, Galaxy Ai, Câmera Quadrupla 200mp + Selfie 12mp, Ram 12gb, Tela 6.9”",smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-preto-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy,Magalu,1000,5998.89,5399.0,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703054/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Preto-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852526.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703054/medium/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Preto-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852526.jpg,https://www.kabum.com.br/produto/703054
galaxy s25,927093,"Smartphone Samsung Galaxy S25 Fe 5g 128GB Azul Marinho, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7""",smartphone-samsung-galaxy-s25-fe-5g-128gb-azul-marinho-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,MagaLu,1000,3332.22,2999.0,10,0,5.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927093/Smartphone-Samsung-Galaxy-S25-Fe-5g-128GB-Azul-Marinho-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787746121.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927093/medium/Smartphone-Samsung-Galaxy-S25-Fe-5g-128GB-Azul-Marinho-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787746121.jpg,https://www.kabum.com.br/produto/927093
galaxy s25,927087,"Smartphone Samsung Galaxy S25 Fe 5g 256gb Azul Marinho, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7”",smartphone-samsung-galaxy-s25-fe-5g-256gb-azul-marinho-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,Magalu,1000,3999.0,3599.1,10,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927087/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Azul-Marinho-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1771852614.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927087/medium/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Azul-Marinho-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1771852614.jpg,https://www.kabum.com.br/produto/927087
galaxy s25,876185,"Celular Samsung Galaxy S25 Edge 5g, 512gb, 12gb Ram, Câmera Dupla De Até 200mp, Tela Grande De 6.7” - Titânio Jetblack",celular-samsung-galaxy-s25-edge-5g-512gb-12gb-ram-camera-dupla-de-ate-200mp-tela-grande-de-6-7-titanio-jetblack,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,MASTERCELL,3519,4229.0,4017.55,5,0,2.0,1,True,True,False,False,https://images.kabum.com.br/produtos/fotos/magalu/876185/Smartphone-Samsung-Galaxy-S25-Edge-512GB-Tit-nio-Jetblack-5G-12GB-RAM-6-7-C-m-Dupla-Selfie-12MP_1763575721.jpg,https://images.kabum.com.br/produtos/fotos/magalu/876185/medium/Smartphone-Samsung-Galaxy-S25-Edge-512GB-Tit-nio-Jetblack-5G-12GB-RAM-6-7-C-m-Dupla-Selfie-12MP_1763575721.jpg,https://www.kabum.com.br/produto/876185
galaxy s25,947650,Usado - Samsung Galaxy S25 256gb - Azul Marinho - Aceitável,usado-samsung-galaxy-s25-256gb-azul-marinho-aceitavel,Samsung,Celular & Smartphone/Smartphones/Samsung Galaxy/Galaxy S,OUTLET DO CELULAR,12470,3031.29,3031.29,0,0,0.0,0,True,True,False,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947650/Usado-Samsung-Galaxy-S25-256gb-Azul-Marinho-Aceit-vel_1786131826.jpg,https://images.kabum.com.br/produtos/fotos/sync_mirakl/947650/medium/Usado-Samsung-Galaxy-S25-256gb-Azul-Marinho-Aceit-vel_1786131826.jpg,https://www.kabum.com.br/produto/947650
